price,price_for_m2,locality,street,usable_area,floor,elevator,state,state_of_real_estate,real_estate_type,type_of_ownership,balcony,basement,material,land,build_up_area
138700,,Petrovany,Petrovany,,,False,,,Rodinný dom,predaj,False,False,,,
45000,450002,Hrčeľ,nezadaná,1,,False,,,Rodinný dom,predaj,False,False,,,
45000,450002,Michalovce,nezadaná,1,,False,,,Rodinný dom,predaj,False,False,,,
139000,661902,Kaluža,,210,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,210
139900,,Tekovské Lužany,,,,False,,,Rodinný dom,predaj,False,False,,,
,,Návsí,,150,,False,,,Rodinný dom,predaj,False,False,,3240,180
259000,17272,Ľubotice,Makarenkova,150,,False,,,Rodinný dom,predaj,False,False,,752,94
280000,12172,Prešov časť Nižná Šebastová,Potočná,230,,False,,,Rodinný dom,predaj,False,False,,599,100
309900,20662,Prešov,Sabinovská,150,,False,,,Rodinný dom,predaj,False,False,,3000,
198900,13262,Prešov,Sabinovská,150,,False,,,Rodinný dom,predaj,False,False,,,
695000,,Skalica,Teheľňa,,,False,,,Rodinný dom,predaj,False,False,,1244,328
695000,,Skalica,Teheľňa,,,False,,,Rodinný dom,predaj,False,False,,1244,328
1211000,302752,Písek časť Budějovické Předměstí,Brabencovna,40,,False,,,"Chata, drevenica, zrub",predaj,False,False,,410,
85000,944442,Kľúčovec,,90,,False,,,"Chata, drevenica, zrub",predaj,False,False,,630,100
499000,26132,Čataj,,191,,False,,Novostavba,Rodinný dom,predaj,False,False,,2687,470
180000,,Veľké Rovné,Veľké Rovné,,,False,,,Rodinný dom,predaj,False,False,,6160,
429990,,Nitra časť Párovské Háje,Párovské Háje,,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
379990,38772,Most pri Bratislave,Nálepkova,98,,False,,Novostavba,Rodinný dom,predaj,False,False,,670,127
349990,30972,Most pri Bratislave,nezadaná,113,,False,,Novostavba,Rodinný dom,predaj,False,False,,434,132
,,Andělská Hora časť Andělská Hora,K podjezdu,250,,False,,,Rodinný dom,predaj,False,False,,976,250
,,Bytča,Hliník Nad Váhom,107,,False,,Novostavba,Rodinný dom,predaj,False,False,,618,127
360000,720002,Orechová Potôň,,500,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,221
390000,13932,Limbach,Potočná,280,,False,,,Rodinný dom,predaj,False,False,,794,192
555000,28912,Bratislava II Podunajské Biskupice,Komárovská,192,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
699000,268852,Praha 5,K Homolce,26,,False,,,"Chata, drevenica, zrub",predaj,False,False,,279,26
13750000,356222,Kanina,K podjezdu,386,,False,,,Rodinný dom,predaj,False,False,,2288,386
,,Bánovce nad Bebravou časť Malé Chlievany,,250,,False,,,Rodinný dom,predaj,False,False,,263,
365000,18252,Bratislava IV Devín,Kremeľská,200,,False,,,Rodinný dom,predaj,False,False,,1564,
114990,12232,Dunajská Streda,Dunajská Streda,94,,False,,,Rodinný dom,predaj,False,False,,300,
199000,,Šarišské Sokolovce,Na brehu,,,False,,,Rodinný dom,predaj,False,False,,,
33000,,Holíč,,,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
,,Horné Srnie,,34,,False,,,Záhradná chata,predaj,False,False,,,
223000,18582,Rišňovce,Rumanova,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,225,
2600000,66842,Sedlčany časť Sedlčany,Na Skalách,389,,False,,,Rodinný dom,predaj,False,False,,473,389
369000,,Košice IV Krásna,Kladenská,,,False,,,Rodinný dom,predaj,False,False,,995,345
,,Hrabětice,Hlavní,80,,False,,,Rodinný dom,predaj,False,False,,498,90
890000,523532,Litoměřice časť Předměstí,Michalovická,17,,False,,,"Chata, drevenica, zrub",predaj,False,False,,366,17
2590000,87802,Vrbice časť Vrbice,Litoměřická,295,,False,,,Rodinný dom,predaj,False,False,,891,295
146000,973332,Kremnica,,150,,False,,,Rodinný dom,predaj,False,False,,1125,
207000,17112,Ťapešovo,,121,,False,,Novostavba,Rodinný dom,predaj,False,False,,540,154
27500,289472,Šutovce,,95,,False,,,Rodinný dom,predaj,False,False,,,
420000,826772,Dunakiliti,,508,,False,,,Rodinný dom,predaj,False,False,,27,535
215000,13442,Vernár,,160,,False,,,"Chata, drevenica, zrub",predaj,False,False,,548,
90000,714292,Telgárt,,126,,False,,,"Chata, drevenica, zrub",predaj,False,False,,696,
193900,18302,Jacovce,Poľná,105,,False,,Novostavba,Rodinný dom,predaj,False,False,,512,131
203900,17952,Jacovce,Poľná,113,,False,,,Rodinný dom,predaj,False,False,,520,143
85000,850002,Sap,Sap,100,,False,,,Rodinný dom,predaj,False,False,,1568,210
203900,17952,Jacovce,Poľná,113,,False,,Novostavba,Rodinný dom,predaj,False,False,,520,143
120000,15002,Svätoplukovo,,80,,False,,,Rodinný dom,predaj,False,False,,866,92
186000,15252,Malé Dvorníky,,122,,False,,,Rodinný dom,predaj,False,False,,534,140
164000,17832,Holice,Hlavná,92,,False,,Novostavba,Rodinný dom,predaj,False,False,,550,
245000,18422,Horná Potôň,Čečínska Potôň,133,,False,,,Rodinný dom,predaj,False,False,,270,
,,Liptovská Teplička,Záhrady,300,,False,,,Rodinný dom,predaj,False,False,,794,117
325000,13212,Nová Lesná,Školská,246,,False,,,Rodinný dom,predaj,False,False,,436,436
,,Horná Potôň,čečínska potôň 32,67,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
169000,16902,Trenčianske Stankovce časť Veľké Stankovce,Veľké Stankovce,100,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
115000,13072,Bodrogkeresztúr,Hlavná,88,,False,,,Rodinný dom,predaj,False,False,,758,
6390000,426002,Chotilsko časť Křeničná,,150,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
8880000,370002,Velká Hleďsebe časť Klimentov,K podjezdu,240,,False,,,Rodinný dom,predaj,False,False,,1594,225
199900,,Dunajská Streda,Malé Blahovo,,,False,,,Rodinný dom,predaj,False,False,,,
213000,19492,Topoľčany,,109,,False,,,Rodinný dom,predaj,False,False,,,
160000,15532,Vysoká nad Kysucou,,103,,False,,Novostavba,Rodinný dom,predaj,False,False,,329,62
245000,29172,Kláštor pod Znievom,Kláštor pod Znievom,84,,False,,Novostavba,Rodinný dom,predaj,False,False,,610,126
178500,14282,Levice,Hlavná,125,,False,,,Rodinná vila,predaj,False,False,,,
225000,18292,Nové Mesto nad Váhom,Hroznová,123,,False,,Novostavba,Rodinný dom,predaj,False,False,,277,
,,Trenčín,,193,,False,,,Rodinný dom,predaj,False,False,,422,261
124000,,Turčianske Teplice,Turčiansky Michal,,,False,,,Rodinný dom,predaj,False,False,,,
345000,13802,Zemianske Podhradie,Zemianske Podhradie,250,,False,,Novostavba,"Chalupa, rekreačný domček",predaj,False,False,,,
36900,10252,Martin časť Podstráne,Korunovo,36,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,45
375000,25862,Ivanka pri Dunaji,Bernolákovská,145,,False,,Novostavba,Rodinný dom,predaj,False,False,,661,173
265000,22082,Bratislava II Vrakuňa,Hradská,120,,False,,,Rodinný dom,predaj,False,False,,396,124
176990,11422,Ploské,Ploské,155,,False,,,Rodinný dom,predaj,False,False,,,
139990,499962,Kopčany,Kollárova,280,,False,,,Rodinný dom,predaj,False,False,,1527,274
60000,666672,Kuklov,Kuklov,90,,False,,,Rodinný dom,predaj,False,False,,640,216
4980000,366182,Přestanov,,136,,False,,,Rodinný dom,predaj,False,False,,651,104
160000,642572,Štefanov,,249,,False,,,Rodinný dom,predaj,False,False,,,
165000,12312,Košická Belá,--,134,,False,,,"Chata, drevenica, zrub",predaj,False,False,,724,85
611250,,Bratislava III Nové Mesto,Jurská,,,False,,Novostavba,Rodinný dom,predaj,False,False,,1562,
145000,19932,Senec,,72,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
165000,13582,Gregorovce,Gregorovce,121,,False,,Novostavba,Rodinný dom,predaj,False,False,,648,101
70800,192922,Vydrany,,367,,False,,,Rodinný dom,predaj,False,False,,810,367
67700,285652,Baka,,237,,False,,,Rodinný dom,predaj,False,False,,1697,237
62990,13122,Nitrianske Hrnčiarovce,,48,,False,,,Záhradná chata,predaj,False,False,,650,24
153000,14302,Tešedíkovo,x,107,,False,,Novostavba,Rodinný dom,predaj,False,False,,,127
213000,19492,Práznovce,,109,,False,,,Rodinný dom,predaj,False,False,,,
149000,993332,Lubina,,150,,False,,,Rodinný dom,predaj,False,False,,1151,100
155000,10332,Lubina časť Hrnčiarové,Lubina,150,,False,,,Rodinný dom,predaj,False,False,,1151,100
400000,,Bratislava V Rusovce,,,,False,,,Rodinný dom,predaj,False,False,,,
7500000,317802,Pila,,236,,False,,,Rodinný dom,predaj,False,False,,24759,181
450000,14802,Oravský Podzámok,,304,,False,,Novostavba,Rodinná vila,predaj,False,False,,1547,
235000,19582,Turecká,Salašky,120,,False,,,"Chata, drevenica, zrub",predaj,False,False,,250,
2800000,400002,Hýskov,K Nádržce,70,,False,,,Rodinný dom,predaj,False,False,,151,80
2750000,357142,Orlík nad Vltavou časť Orlík nad Vltavou,,77,,False,,,"Chata, drevenica, zrub",predaj,False,False,,505,
85000,425002,Žitavany,Fraňa Kráľa,200,,False,,,Rodinný dom,predaj,False,False,,935,361
55000,68752,Horné Srnie,Horné Srnie,800,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
210000,709462,Vrútky,.,296,,False,,,Rodinný dom,predaj,False,False,,353,148
275000,21832,Hviezdoslavov,Rodinná ulica,126,,False,,Novostavba,Rodinný dom,predaj,False,False,,409,110
160000,12602,Skalica,Mokré Hory - Samoty,127,,False,,,"Chata, drevenica, zrub",predaj,False,False,,3854,127
97000,34642,Nitra,Podhorany - Mechenice,28,,False,,,Rodinný dom,predaj,False,False,,1712,28
,,Nepomuk,,300,,False,,Novostavba,Rodinný dom,predaj,False,False,,2346,186
,,Levoča časť Levočská Dolina,Levočská dolina,,,False,,Novostavba,Iný objekt na bývanie a rekreáciu,predaj,False,False,,1013,118
135000,,Mosonmagyaróvár,,,,False,,,Rodinný dom,predaj,False,False,,,
155000,,Spišský Štiavnik,,,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,120,
48000,393442,Dačov Lom,,122,,False,,,Rodinný dom,predaj,False,False,,800,
6240000,277332,Břeclav časť Poštorná,Hraniční,225,,False,,,Rodinný dom,predaj,False,False,,876,183
123600,19942,Veľký Lapáš,,62,,False,,Novostavba,Rodinný dom,predaj,False,False,,300,80
37000,20562,Drietoma,Drietoma,18,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
196000,14002,Banská Bystrica časť Centrum,Králiky,140,,False,,,Rodinný dom,predaj,False,False,,600,
33300,302732,Szögliget,Szögliget,110,,False,,,Rodinný dom,predaj,False,False,,2060,110
34000,400002,Szendrő,Szendrő,85,,False,,,Rodinný dom,predaj,False,False,,1000,85
36900,369002,Szendrő,Szendrő,100,,False,,,Rodinný dom,predaj,False,False,,1200,100
30800,308002,Szalonna,Szalonna,100,,False,,,Rodinný dom,predaj,False,False,,1200,100
44900,327742,Szendrő,Szendrő,137,,False,,,Rodinný dom,predaj,False,False,,1037,137
32600,366292,Kúty,,89,,False,,,Rodinný dom,predaj,False,False,,338,110
6650000,398202,Všechovice,,167,,False,,,Rodinný dom,predaj,False,False,,483,362
,,Sliač,Sliač,250,,False,,,Rodinný dom,predaj,False,False,,1346,190
130000,325002,Szerencs,Hlavná,400,,False,,,Rodinný dom,predaj,False,False,,1678,
3140000,785002,Orlík nad Vltavou časť Staré Sedlo,K podjezdu,40,,False,,,"Chata, drevenica, zrub",predaj,False,False,,517,
22900,229002,Szuhogy,Szuhogy,100,,False,,,Rodinný dom,predaj,False,False,,1000,100
29100,242502,Szuhogy,Szuhogy,120,,False,,,Rodinný dom,predaj,False,False,,701,120
45400,493482,Szendrő,Szendrő,92,,False,,,Rodinný dom,predaj,False,False,,1100,100
235000,20432,Príbovce,Nová,115,,False,,,Rodinný dom,predaj,False,False,,443,132
194000,,Levice,centrum,,,False,,,Rodinný dom,predaj,False,False,,782,
55000,,Drégelypalánk,,,,False,,,Rodinný dom,predaj,False,False,,852,
17900,255712,Szinpetri,Szinpetri,70,,False,,,Rodinný dom,predaj,False,False,,1500,70
43600,423302,Szendrő,Szendrő,103,,False,,,Rodinný dom,predaj,False,False,,2456,130
8689000,724082,Uherský Brod časť Těšov,Těšovská,120,,False,,,Rodinný dom,predaj,False,False,,656,72
85000,850002,Kľúčovec,,100,,False,,,Rodinný dom,predaj,False,False,,630,60
30900,271052,Szendrő,-,114,,False,,,Rodinný dom,predaj,False,False,,1214,120
169900,894212,Slatvina,Slatvina,190,,False,,,Vidiecky dom,predaj,False,False,,3994,124
16700,167002,Felsőtelekes,Felsőtelekes,100,,False,,,Rodinný dom,predaj,False,False,,1500,100
165000,10312,Habura,,160,,False,,,"Chata, drevenica, zrub",predaj,False,False,,1769,160
49500,358702,Zlaté Moravce,Hostie,138,,False,,,Rodinný dom,predaj,False,False,,332,165
163000,13152,Radava,,124,,False,,,Rodinný dom,predaj,False,False,,1970,146
23600,262222,Felsőtelekes,Felsőtelekes,90,,False,,,Rodinný dom,predaj,False,False,,1000,100
39500,438892,Szendrő,Szendrő,90,,False,,,Rodinný dom,predaj,False,False,,1958,100
189000,16882,Veľké Kostoľany,,112,,False,,Novostavba,Rodinný dom,predaj,False,False,,,
136900,782292,Kolárovice,Kolárovice,175,,False,,,Rodinný dom,predaj,False,False,,392,
679000,20582,Bratislava II Ružinov časť Trnávka,Slowackého,330,,False,,,Rodinný dom,predaj,False,False,,484,101
1100000,22002,Liptovský Ján,Liptovský Ján,500,,False,,,Iný objekt na bývanie a rekreáciu,predaj,False,False,,,
114990,14742,Dunajská Streda,stará,78,,False,,,Rodinný dom,predaj,False,False,,350,94
179000,23252,Trstená na Ostrove,Trstemá na Ostrove,77,,False,,,Rodinný dom,predaj,False,False,,340,110
640000,213332,Ústí nad Labem časť Ústí nad Labem-centrum,,30,,False,,,"Chata, drevenica, zrub",predaj,False,False,,250,30
239999,24852,Senica,,96,,False,,,Rodinný dom,predaj,False,False,,,
189000,20322,Malé Leváre,Agátová alej,93,,False,,Novostavba,Rodinný dom,predaj,False,False,,380,118
6200000,201952,Kunčice pod Ondřejníkem,,307,,False,,,Rodinný dom,predaj,False,False,,2160,207
68900,344502,Sečovce,Dargovských hrdinov,200,,False,,,Rodinný dom,predaj,False,False,,3409,1537
61000,508332,Veľké Kapušany,Sándora Petőfiho,120,,False,,,Rodinný dom,predaj,False,False,,924,924
135000,937502,Hriadky,Severná,144,,False,,Novostavba,Rodinný dom,predaj,False,False,,400,60
73500,245002,Trebišov,Záhradná,300,,False,,,Rodinný dom,predaj,False,False,,719,299
,,Plechotice,Hlavná,260,,False,,,Rodinný dom,predaj,False,False,,1308,921
37990,10272,Levice,Mestský Majer,37,,False,,,Záhradná chata,predaj,False,False,,418,
59990,18172,Falkušovce,,3301,,False,,,Rodinný dom,predaj,False,False,,,
279900,22212,Pusté Úľany,Poroská,126,,False,,Novostavba,Rodinný dom,predaj,False,False,,1214,160
135000,675002,Bíňa,Bíňa,200,,False,,,Rodinný dom,predaj,False,False,,1775,255
86300,359582,Zlaté Moravce,,240,,False,,,Rodinný dom,predaj,False,False,,86,240
695000,17642,Nitra časť Čermáň,,394,,False,,Novostavba,Rodinný dom,predaj,False,False,,850,329
156000,13002,Veľké Kostoľany,Veľké Kostoľany,120,,False,,,Rodinný dom,predaj,False,False,,2405,
190000,17432,Dvorec,,109,,False,,,Rodinný dom,predaj,False,False,,562,203
3490000,218132,Semily časť Podmoklice,Lhotecká,160,,False,,,Rodinný dom,predaj,False,False,,385,94
88000,,Svidník,Hlavná,,,False,,,Rodinný dom,predaj,False,False,,,
189990,14152,Čakanovce,,134,,False,,Novostavba,Rodinný dom,predaj,False,False,,703,134
3990000,234712,Vilémov časť Vilémov,K podjezdu,170,,False,,,Rodinný dom,predaj,False,False,,855,85
99000,600002,Palárikovo,Záhradnícka,165,,False,,,Rodinný dom,predaj,False,False,,800,100
199000,20312,Šurany,Štúrova,98,,False,,Novostavba,Rodinný dom,predaj,False,False,,471,126
69900,607832,Lipová,,115,,False,,,Rodinný dom,predaj,False,False,,953,140
95000,904762,Šurany,,105,,False,,,Rodinný dom,predaj,False,False,,820,120
,,Šurany,Kostolná,95,,False,,,Rodinný dom,predaj,False,False,,1880,105
336000,861542,Podhájska,,390,,False,,Novostavba,Iný objekt na bývanie a rekreáciu,predaj,False,False,,1204,790
,,Nové Zámky,Poľovnícka,230,,False,,,Rodinný dom,predaj,False,False,,600,
24900,622502,Nové Zámky,Zúgov,40,,False,,,"Chata, drevenica, zrub",predaj,False,False,,410,
53000,623532,Moča,hlavna,85,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,1181,47
,,Valašské Meziříčí časť Valašské Meziříčí,Šafaříkova,130,,False,,,Rodinný dom,predaj,False,False,,917,110
135000,15522,Píla,,87,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,
2699997,675002,České Budějovice časť České Budějovice 4,U Sirkárny,40,,False,,,"Chata, drevenica, zrub",predaj,False,False,,1045,
324000,29722,Miloslavov,Sekvojová,109,,False,,,Rodinný dom,predaj,False,False,,501,135
185000,16672,Sládkovičovo,Zátišie,111,,False,,,Rodinný dom,predaj,False,False,,230,82
123000,,Podhájska,,,,False,,Novostavba,"Chata, drevenica, zrub",predaj,False,False,,1035,
198500,22062,Oščadnica,Oščadnica,90,,False,,,"Chalupa, rekreačný domček",predaj,False,False,,1500,150
450000,64242,Bratislava IV Devínska Nová Ves,Námestie 6. apríla,70,,False,,,Rodinný dom,predaj,False,False,,2188,471
75000,392672,Sereď,Parková,191,,False,,,Rodinný dom,predaj,False,False,,191,104
3200000,,Jílové u Prahy časť Žampach,,,,False,,,"Chata, drevenica, zrub",predaj,False,False,,150,100
17650000,1234272,Říčany časť Radošovice,Lotosová,143,,False,,,Rodinný dom,predaj,False,False,,226,127
,,Kolárovo,Kolárovo,271,,False,,,Rodinný dom,predaj,False,False,,3215,
,,Komoča,,312,,False,,,Rodinný dom,predaj,False,False,,,
116000,331432,Prievidza časť Centrum,,350,,False,,,Rodinný dom,predaj,False,False,,622,170
,,Levoča,Popradská Cesta,146,,False,,Novostavba,Rodinný dom,predaj,False,False,,900,73
8975000,359002,Poděbrady časť Velké Zboží,1. máje,250,,False,,,Rodinný dom,predaj,False,False,,1076,220
115800,,Krnča,,,,False,,,Rodinný dom,predaj,False,False,,814,
139000,70272,Handlová časť Centrum,,1978,,False,,,"Chata, drevenica, zrub",predaj,False,False,,1978,248
6190000,162892,Odry časť Loučky,K podjezdu,380,,False,,,Rodinný dom,predaj,False,False,,999,292
,,Svätý Peter,Svatý Peter,234,,False,,,Rodinný dom,predaj,False,False,,2993,515
470000,28482,Košice II Západ - Terasa,Tvrdošínska,165,,False,,Novostavba,Rodinný dom,predaj,False,False,,280,105
62500,28432,Hradište,ziadna,2198,,False,,,Rodinný dom,predaj,False,False,,1446,752
39000,390002,Lučenec,Veľka nad Ipľom,100,,False,,,Rodinný dom,predaj,False,False,,2072,200
275000,600442,Lučenec,J.Kollára,458,,False,,,Rodinný dom,predaj,False,False,,1146,
70000,388892,Rapovce,Rapovce,180,,False,,,Rodinný dom,predaj,False,False,,1800,350
115000,16432,Lučenec,Nábrežná,70,,False,,,Rodinný dom,predaj,False,False,,1800,
3450000,466222,Košátky,K podjezdu,74,,False,,,Rodinný dom,predaj,False,False,,491,52
59990,12002,Hranovnica,,50,,False,,,"Chata, drevenica, zrub",predaj,False,False,,543,25
,,Súlovce,-,200,,False,,,Rodinný dom,predaj,False,False,,896,200
129000,645002,Semerovo,Semerovo,200,,False,,,Rodinný dom,predaj,False,False,,725,150
599000,23682,Šajdíkove Humence,,253,,False,,Novostavba,Iný objekt na bývanie a rekreáciu,predaj,False,False,,680,
459900,30662,Dunajská Lužná,Mandľová,150,,False,,,Rodinný dom,predaj,False,False,,,
,,Tužina,,81,,False,,,Rodinný dom,predaj,False,False,,632,73
87000,621432,Prietržka,,140,,False,,,Rodinný dom,predaj,False,False,,1340,248
,,Michalová,,120,,False,,,Rodinný dom,predaj,False,False,,684,433
116000,14682,Pohranice,,79,,False,,,Rodinný dom,predaj,False,False,,419,79
223500,18632,Šurianky,,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,539,162
,,Osrblie,Horná,403,,False,,,Rodinný dom,predaj,False,False,,403,100
,,Veľký Meder,Okočská,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,330,117
159900,15232,Horná Kráľová,,105,,False,,Novostavba,Rodinný dom,predaj,False,False,,400,130
,,Padáň,,91,,False,,Novostavba,Rodinný dom,predaj,False,False,,176,51
75000,750002,Liptovské Revúce časť Nižná Revúca,,100,,False,,,Rodinný dom,predaj,False,False,,486,100
,,Senica časť Sotina,,159,,False,,Novostavba,Rodinný dom,predaj,False,False,,306,80
,,Senica časť Sotina,,159,,False,,Novostavba,Rodinný dom,predaj,False,False,,320,80
,,Senica časť Sotina,,159,,False,,Novostavba,Rodinný dom,predaj,False,False,,320,80
,,Veľký Meder,,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,330,117
,,Veľký Meder,,94,,False,,Novostavba,Rodinný dom,predaj,False,False,,330,117
,,Maňa,,97,,False,,,Rodinný dom,predaj,False,False,,860,115
139000,397142,Prievidza časť Centrum,,350,,False,,,"Chata, drevenica, zrub",predaj,False,False,,1978,248
85000,850002,Kapince,,100,,False,,,Rodinný dom,predaj,False,False,,2326,180
65000,13002,Šaštín - Stráže časť Šaštín,,50,,False,,,Rodinný dom,predaj,False,False,,640,97
253000,26352,Miloslavov,,96,,False,,Novostavba,Rodinný dom,predaj,False,False,,303,100
,,Krompachy,,200,,False,,,Rodinný dom,predaj,False,False,,888,128
199990,840292,Nitra,Mrazova,238,,False,,,Rodinný dom,predaj,False,False,,677,274
145000,12612,Malacky,Stupavská,115,,False,,,Rodinný dom,predaj,False,False,,69,69
108000,715232,Málaš,,151,,False,,,Rodinný dom,predaj,False,False,,5461,267
33000,132002,Čavoj časť Biela Voda,,250,,False,,,Rodinný dom,predaj,False,False,,571,150
429000,11062,Hlohovec,Pribinova,388,,False,,,Rodinný dom,predaj,False,False,,1257,388
349000,24582,Dunajská Streda,,142,,False,,Novostavba,Rodinný dom,predaj,False,False,,204,
586000,20632,Dunajská Streda,,284,,False,,Novostavba,Rodinný dom,predaj,False,False,,423,61
155000,10332,Borský Svätý Jur,,150,,False,,,Rodinný dom,predaj,False,False,,388,180
,,Predajná,,95,,False,,,Rodinný dom,predaj,False,False,,564,84
,,Pohronský Bukovec,,97,,False,,,Rodinný dom,predaj,False,False,,536,124
,,Trstice,,140,,False,,,Rodinný dom,predaj,False,False,,400,85
375000,28852,Kvetoslavov,,130,,False,,Novostavba,Rodinný dom,predaj,False,False,,817,158
35000,875002,Dolné Srnie,,40,,False,,,Rodinný dom,predaj,False,False,,806,50
990000,11792,Stupava časť Mást,Gaštanová,840,,False,,,Rodinný dom,predaj,False,False,,800,492
,,Komárno,Františkánov,226,,False,,,Rodinný dom,predaj,False,False,,192,107
135000,160712,Dolné Mladonice,,840,,False,,,Rodinný dom,predaj,False,False,,840,130
210000,913042,Kostolné Kračany,,230,,False,,,Rodinný dom,predaj,False,False,,122,122
380000,29922,Veľké Dvorníky,,127,,False,,Novostavba,Rodinný dom,predaj,False,False,,974,164
179900,10282,Dobrohošť,,175,,False,,,Rodinný dom,predaj,False,False,,839,115
189900,15572,Blahová,,122,,False,,Novostavba,Rodinný dom,predaj,False,False,,500,148
399900,11942,Krakovany,Strážovská,335,,False,,,Rodinný dom,predaj,False,False,,1000,324
449000,13402,Krakovany,Strážovská,335,,False,,,Rodinný dom,predaj,False,False,,1968,324
200000,11112,Palárikovo,,180,,False,,Novostavba,Rodinný dom,predaj,False,False,,550,110
,,Pažiť,,180,,False,,,Rodinný dom,predaj,False,False,,800,450
289000,29792,Hamuliakovo,,97,,False,,Novostavba,Rodinný dom,predaj,False,False,,370,116
1238990,33402,Bratislava II Podunajské Biskupice časť Dolné hony,Hviezdna,371,,False,,,Rodinný dom,predaj,False,False,,800,371
169900,14522,Veľký Meder,,117,,False,,,Rodinný dom,predaj,False,False,,827,150
230000,11222,Lúky,,205,,False,,,Rodinný dom,predaj,False,False,,6900,145
,,Chrasť nad Hornádom,,360,,False,,,Rodinný dom,predaj,False,False,,657,128
187000,748002,Púchov časť Vieska - Bezdedov,,250,,False,,Novostavba,Rodinný dom,predaj,False,False,,572,143
43500,257402,Malé Zálužie,,169,,False,,,Rodinný dom,predaj,False,False,,855,169
580000,12892,Spišská Teplica,,450,,False,,Novostavba,Rodinný dom,predaj,False,False,,710,180
338950,16952,Štiavnické Bane,,200,,False,,,"Chata, drevenica, zrub",predaj,False,False,,870,200
500004,204002,Nitra,Novozámocká,2451,,False,,,Rodinný dom,predaj,False,False,,2451,346
,,Dvorany nad Nitrou,,150,,False,,,Rodinný dom,predaj,False,False,,4212,893
280000,14002,Senec,,200,,False,,Novostavba,"Chata, drevenica, zrub",predaj,False,False,,301,102
83000,13832,Bodíky,,60,,False,,,"Chata, drevenica, zrub",predaj,False,False,,663,40
,,Liešťany,,130,,False,,,Rodinný dom,predaj,False,False,,544,133
159000,883332,Brodské,,180,,False,,,Rodinný dom,predaj,False,False,,237,97
275000,33542,Dunajská Lužná,Višňová,82,,False,,Novostavba,Rodinný dom,predaj,False,False,,343,104
348000,23842,Dunajská Streda,,146,,False,,Novostavba,Rodinný dom,predaj,False,False,,601,180
210000,10502,Handlová časť Centrum,Námestie Baníkov,200,,False,,,"Chata, drevenica, zrub",predaj,False,False,,,207
255000,19622,Banská Štiavnica časť Štefultov,Obrancov mieru,130,,False,,,Rodinný dom,predaj,False,False,,1441,91
490000,25262,Trenčín,Kubranská,194,,False,,Novostavba,Rodinný dom,predaj,False,False,,593,115
,,Jacovce,Slobody,150,,False,,,Rodinný dom,predaj,False,False,,1206,200
155000,671002,Vráble,,231,,False,,,Rodinný dom,predaj,False,False,,6515,231
299900,24992,Štitáre,,120,,False,,Novostavba,Rodinný dom,predaj,False,False,,591,156
173000,21632,Nitra,,80,,False,,,Rodinný dom,predaj,False,False,,391,100
199000,22612,Studienka,,88,,False,,Novostavba,Rodinný dom,predaj,False,False,,503,112
175300,11692,Prievidza časť Prievidza V. Štvrte,Gustava Švéniho,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,355,150
182900,12192,Tužina,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,482,150
182000,12132,Tužina,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,468,150
189600,12642,Tužina,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,593,150
192800,12852,Tužina,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,646,150
182000,12132,Prievidza časť Centrum,Gustava Švéniho,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,468,150
192800,12852,Prievidza časť Centrum,Gustava Švéniho,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,642,150
182900,12192,Prievidza časť Centrum,Gustava Švéniho,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,482,150
424998,10632,Ružomberok časť Malinô Brdo,Hrabovská Cesta,400,,False,,,"Chata, drevenica, zrub",predaj,False,False,,1344,225
130000,11822,Námestovo,Lazová,110,,False,,,Rodinný dom,predaj,False,False,,718,110
175300,11692,Prievidza časť Centrum,Gustava Švéniho,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,355,150
138800,15092,Trstená na Ostrove,,92,,False,,Novostavba,Rodinný dom,predaj,False,False,,340,110
475000,31672,Kvetoslavov,,150,,False,,Novostavba,Rodinný dom,predaj,False,False,,1146,186
